<<<<<<< HEAD
"answer_id","answer","late_answer","answer_option","answer_plus_option","question_id","question_name","question_description","playerround_id","groupround_round_number","player_code","group_name","gamesession_name","welfare_level","round_income"
986,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",862,2,"t8p1","table8","240924_EPA_IntroDays_Ommen","Low",65000
1009,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",892,3,"t8p1","table8","240924_EPA_IntroDays_Ommen","Low",65000
1010,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",892,3,"t8p1","table8","240924_EPA_IntroDays_Ommen","Low",65000
895,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",814,1,"t8p2","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
896,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",814,1,"t8p2","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
983,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",867,2,"t8p2","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
984,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",867,2,"t8p2","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
1017,3,1,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",890,3,"t8p2","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
1018,4,1,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",890,3,"t8p2","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
907,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",816,1,"t8p3","table8","240924_EPA_IntroDays_Ommen","Very Low",50000
908,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",816,1,"t8p3","table8","240924_EPA_IntroDays_Ommen","Very Low",50000
987,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",860,2,"t8p3","table8","240924_EPA_IntroDays_Ommen","Very Low",50000
988,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",860,2,"t8p3","table8","240924_EPA_IntroDays_Ommen","Very Low",50000
1013,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",896,3,"t8p3","table8","240924_EPA_IntroDays_Ommen","Very Low",50000
1014,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",896,3,"t8p3","table8","240924_EPA_IntroDays_Ommen","Very Low",50000
905,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",818,1,"t8p4","table8","240924_EPA_IntroDays_Ommen","Low-average",80000
906,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",818,1,"t8p4","table8","240924_EPA_IntroDays_Ommen","Low-average",80000
975,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",866,2,"t8p4","table8","240924_EPA_IntroDays_Ommen","Low-average",80000
976,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",866,2,"t8p4","table8","240924_EPA_IntroDays_Ommen","Low-average",80000
1011,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",897,3,"t8p4","table8","240924_EPA_IntroDays_Ommen","Low-average",80000
1012,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",897,3,"t8p4","table8","240924_EPA_IntroDays_Ommen","Low-average",80000
901,1,0,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",815,1,"t8p5","table8","240924_EPA_IntroDays_Ommen","High",120000
902,5,0,"Absolutely confident","5 - Absolutely confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",815,1,"t8p5","table8","240924_EPA_IntroDays_Ommen","High",120000
979,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",865,2,"t8p5","table8","240924_EPA_IntroDays_Ommen","High",120000
980,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",865,2,"t8p5","table8","240924_EPA_IntroDays_Ommen","High",120000
1015,1,1,"I won't get flooded","1 - I won't get flooded",37,"Question 1.","How do you judge the flooding risk of your house?",893,3,"t8p5","table8","240924_EPA_IntroDays_Ommen","High",120000
1016,2,1,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",893,3,"t8p5","table8","240924_EPA_IntroDays_Ommen","High",120000
903,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",820,1,"t8p6","table8","240924_EPA_IntroDays_Ommen","Very High",180000
904,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",820,1,"t8p6","table8","240924_EPA_IntroDays_Ommen","Very High",180000
977,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",863,2,"t8p6","table8","240924_EPA_IntroDays_Ommen","Very High",180000
978,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",863,2,"t8p6","table8","240924_EPA_IntroDays_Ommen","Very High",180000
1007,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",894,3,"t8p6","table8","240924_EPA_IntroDays_Ommen","Very High",180000
1008,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",894,3,"t8p6","table8","240924_EPA_IntroDays_Ommen","Very High",180000
897,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",817,1,"t8p7","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
898,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",817,1,"t8p7","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
973,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",864,2,"t8p7","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
974,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",864,2,"t8p7","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
1003,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",895,3,"t8p7","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
1004,2,0,"Not confident","2 - Not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",895,3,"t8p7","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
909,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",819,1,"t8p8","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
910,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",819,1,"t8p8","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
981,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",861,2,"t8p8","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
982,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",861,2,"t8p8","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
1005,2,0,"If I get flooded, I won't get damaged","2 - If I get flooded, I won't get damaged",37,"Question 1.","How do you judge the flooding risk of your house?",891,3,"t8p8","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
1006,3,0,"Inconclusive","3 - Inconclusive",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",891,3,"t8p8","table8","240924_EPA_IntroDays_Ommen","High-average",1e+05
851,3,0,"I might suffer minor damage","3 - I might suffer minor damage",37,"Question 1.","How do you judge the flooding risk of your house?",804,1,"t9p1","table9","240924_EPA_IntroDays_Ommen","Low",65000
852,4,0,"Somehow confident","4 - Somehow confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",804,1,"t9p1","table9","240924_EPA_IntroDays_Ommen","Low",65000
963,4,0,"I will suffer some damage","4 - I will suffer some damage",37,"Question 1.","How do you judge the flooding risk of your house?",842,2,"t9p1","table9","240924_EPA_IntroDays_Ommen","Low",65000
964,1,0,"Absolutely not confident","1 - Absolutely not confident",38,"Question 2.","How confident are you that the public flood measures in your community will protect your house against flooding?",842,2,"t9p1","table9","240924_EPA_IntroDays_Ommen","Low",65000
1035,5,0,"I will get seriously damaged","5 - I will get seriously damaged",37,"Question 1.","How do you judge the flooding risk of your house?",887,3,"t9p1","table9","240924_EPA_IntroDays_Ommen","Low",65000
